volunteer_id,average_reputation,feedback_count,average_sentiment,cluster
4924,2.785,6,0.0,1
4925,2.8187499999999996,8,0.0,2
4926,2.6233333333333335,3,0.0,0
4927,3.5525,4,0.0,0
4928,3.078333333333333,6,0.0,1
4929,3.44,4,0.0,0
4930,2.468571428571429,7,0.0,2
4931,3.2533333333333334,3,0.0,0
4932,3.4828571428571427,7,0.0,2
4933,3.12,5,0.0,1
4934,2.928,10,0.0,2
4935,1.9875,4,0.0,0
4936,2.3066666666666666,3,0.0,0
4937,1.985,2,0.0,0
4938,2.882,5,0.0,1
4939,2.17,3,0.0,0
4940,3.71875,8,0.0,2
4941,2.86,7,0.0,2
4942,2.3325,8,0.0,2
4943,2.325,4,0.0,0
4944,3.4539999999999997,10,0.0,2
4945,3.3042857142857143,7,0.0,2
4946,3.1685714285714286,7,0.0,2
4947,2.7466666666666666,3,0.0,0
4948,2.9171428571428573,7,0.0,2
4949,4.19,1,0.0,0
4950,3.277142857142857,7,0.0,2
4951,3.8480000000000003,5,0.0,1
4952,3.5100000000000002,5,0.0,1
4953,3.9457142857142853,7,0.0,2
4954,2.2662500000000003,8,0.0,2
4955,2.855,2,0.0,0
4956,3.5,1,0.0,0
4957,3.021,10,0.0,2
4958,2.6283333333333334,6,0.0,1
4959,2.1366666666666667,6,0.0,1
4960,2.938333333333333,6,0.0,1
4961,3.4599999999999995,3,0.0,0
4962,2.7733333333333334,6,0.0,1
4963,3.058,5,0.0,1
4964,2.82,1,0.0,0
4965,3.825,2,0.0,0
4966,3.0516666666666663,6,0.0,1
4967,3.235,8,0.0,2
4968,2.6262499999999998,8,0.0,2
4969,2.56,3,0.0,0
4970,3.533333333333333,3,0.0,0
4971,2.32,8,0.0,2
4972,3.5549999999999997,6,0.0,1
4973,3.32875,8,0.0,2
4974,1.908,5,0.0,1
4975,2.275714285714286,7,0.0,2
4976,3.3520000000000003,5,0.0,1
4977,2.4966666666666666,6,0.0,1
4978,2.301428571428571,7,0.0,2
4979,1.12,2,0.0,0
4980,1.625,2,0.0,0
4981,2.8366666666666664,3,0.0,0
4982,2.6557142857142852,7,0.0,2
4983,3.281428571428571,7,0.0,2
4984,2.5324999999999998,4,0.0,0
4985,2.8033333333333332,3,0.0,0
4986,3.3875,4,0.0,0
4987,3.636,5,0.0,1
4988,3.96,5,0.0,1
4989,3.09375,8,0.0,2
4990,2.79,4,0.0,0
4991,2.643333333333333,3,0.0,0
4992,3.5366666666666666,3,0.0,0
4993,3.408,10,0.0,2
4994,4.37,1,0.0,0
4995,3.42,6,0.0,1
4996,3.5275,4,0.0,0
4997,2.372,10,0.0,2
4998,3.0477777777777777,9,0.0,2
4999,2.9219999999999997,5,0.0,1
5000,3.054,5,0.0,1
5001,2.8666666666666667,3,0.0,0
5002,3.465,4,0.0,0
5003,2.934,10,0.0,2
5004,2.8175,4,0.0,0
5005,4.33,1,0.0,0
5006,2.8520000000000003,5,0.0,1
5007,2.91625,8,0.0,2
5008,3.0625,4,0.0,0
5009,2.315,2,0.0,0
5010,2.786,5,0.0,1
5011,3.128,5,0.0,1
5012,3.3,2,0.0,0
5013,3.3516666666666666,6,0.0,1
5014,3.1442857142857146,7,0.0,2
5015,3.67,3,0.0,0
5016,2.4475000000000002,8,0.0,2
5017,4.228,5,0.0,1
5018,2.5933333333333333,6,0.0,1
5019,3.1457142857142855,7,0.0,2
5020,2.9799999999999995,5,0.0,1
5021,2.4699999999999998,5,0.0,1
5022,2.505,2,0.0,0
5023,2.823333333333333,3,0.0,0
5024,4.4350000000000005,2,0.0,0
5025,2.947142857142857,7,0.0,2
5026,3.3699999999999997,5,0.0,1
5027,2.688181818181818,11,0.0,2
5028,3.15,4,0.0,0
5029,2.8433333333333333,3,0.0,0
5030,3.2875,4,0.0,0
5031,3.924285714285714,7,0.0,2
5032,2.2714285714285714,7,0.0,2
5033,3.0021428571428572,14,0.0,2
5034,3.02,6,0.0,1
5035,2.545,4,0.0,0
5036,2.8866666666666667,3,0.0,0
5037,3.3183333333333334,6,0.0,1
5038,3.232,10,0.0,2
5039,1.536,5,0.0,1
5040,3.4466666666666668,3,0.0,0
5041,2.4574999999999996,4,0.0,0
5042,2.9219999999999997,5,0.0,1
5043,2.905,6,0.0,1
5044,3.59,6,0.0,1
5045,4.3149999999999995,2,0.0,0
5046,3.7133333333333334,6,0.0,1
5047,2.887857142857143,14,0.0,2
5048,2.855,4,0.0,0
5049,2.3200000000000003,4,0.0,0
5050,2.3316666666666666,6,0.0,1
5051,3.3200000000000003,3,0.0,0
5052,3.032,10,0.0,2
5053,4.98,1,0.0,0
5054,2.4214285714285713,7,0.0,2
5055,2.533333333333333,3,0.0,0
5057,2.988,5,0.0,1
5058,2.9240000000000004,5,0.0,1
5059,2.955,4,0.0,0
5060,2.865714285714286,7,0.0,2
5061,3.6125,4,0.0,0
5062,4.61,1,0.0,0
5063,2.7075,8,0.0,2
5064,3.0714285714285716,7,0.0,2
5065,2.14,3,0.0,0
5066,3.4466666666666668,3,0.0,0
5067,2.54,7,0.0,2
5068,3.4225,8,0.0,2
5069,1.22,1,0.0,0
5070,2.395,6,0.0,1
5071,2.7900000000000005,6,0.0,1
5072,3.83,1,0.0,0
5073,3.376666666666667,3,0.0,0
5074,2.5637499999999998,8,0.0,2
5075,3.275,8,0.0,2
5076,2.505714285714286,7,0.0,2
5077,3.6420000000000003,5,0.0,1
5078,3.25,3,0.0,0
5079,2.43,5,0.0,1
5080,3.105714285714286,7,0.0,2
5081,3.778,10,0.0,2
5082,3.315,4,0.0,0
5083,3.5100000000000002,4,0.0,0
5084,3.6525,4,0.0,0
5085,2.7733333333333334,3,0.0,0
5086,3.2119999999999997,5,0.0,1
5087,2.3957142857142855,7,0.0,2
5088,3.6877777777777774,9,0.0,2
5089,3.1100000000000003,5,0.0,1
5090,4.78,1,0.0,0
5091,3.4075,4,0.0,0
5092,3.035,2,0.0,0
5093,2.97,4,0.0,0
5094,2.8525,8,0.0,2
5095,2.432,5,0.0,1
5096,3.603333333333333,6,0.0,1
5097,2.712,5,0.0,1
5098,2.8683333333333336,6,0.0,1
5099,2.9528571428571424,7,0.0,2
5100,2.44,5,0.0,1
5101,3.4749999999999996,6,0.0,1
5102,3.9299999999999997,5,0.0,1
5103,2.5360000000000005,5,0.0,1
5104,3.4500000000000006,3,0.0,0
5105,1.798,5,0.0,1
5106,2.6420000000000003,5,0.0,1
5107,3.225,6,0.0,1
5108,3.3899999999999997,5,0.0,1
5109,2.62,5,0.0,1
5110,3.895,4,0.0,0
5111,3.058,5,0.0,1
5112,3.3800000000000003,9,0.0,2
5113,2.905,6,0.0,1
5114,2.1133333333333333,6,0.0,1
5115,1.345,2,0.0,0
5116,3.732,5,0.0,1
5117,2.282,5,0.0,1
5118,3.5566666666666666,3,0.0,0
5119,2.7439999999999998,5,0.0,1
5120,2.474,5,0.0,1
5121,2.7225,4,0.0,0
5122,2.6933333333333334,3,0.0,0
5124,2.715,4,0.0,0
5125,3.6666666666666665,3,0.0,0
5126,2.94,3,0.0,0
5127,2.8000000000000003,3,0.0,0
5128,2.7099999999999995,3,0.0,0
5129,2.643333333333333,6,0.0,1
5130,1.9899999999999998,5,0.0,1
5131,2.91,1,0.0,0
5132,3.766666666666666,6,0.0,1
5133,2.9444444444444446,9,0.0,2
5134,2.5383333333333336,6,0.0,1
5135,3.82,1,0.0,0
5136,3.4899999999999998,3,0.0,0
5137,2.8433333333333337,3,0.0,0
5138,3.5250000000000004,2,0.0,0
5139,3.2960000000000003,5,0.0,1
5140,3.49,1,0.0,0
5141,3.2028571428571424,7,0.0,2
5142,2.56,3,0.0,0
5143,2.7585714285714285,7,0.0,2
5144,3.4333333333333336,3,0.0,0
5145,2.9599999999999995,6,0.0,1
5146,3.4066666666666667,3,0.0,0
5147,2.6257142857142854,7,0.0,2
5148,3.365,4,0.0,0
5149,3.5233333333333334,3,0.0,0
5150,2.33,4,0.0,0
5151,3.4744444444444444,9,0.0,2
5152,2.3366666666666664,3,0.0,0
5153,3.018,5,0.0,1
5154,4.52,1,0.0,0
5155,1.9866666666666666,6,0.0,1
5156,2.645,6,0.0,1
5157,3.2699999999999996,3,0.0,0
5158,3.35,6,0.0,1
5159,3.0189999999999997,10,0.0,2
5160,3.4614285714285713,7,0.0,2
5161,3.91,2,0.0,0
5162,3.0233333333333334,3,0.0,0
5163,2.355,8,0.0,2
5164,3.6199999999999997,3,0.0,0
5165,2.648,5,0.0,1
5166,3.3066666666666666,3,0.0,0
5167,3.1300000000000003,6,0.0,1
5168,3.0,7,0.0,2
5169,2.8328571428571427,7,0.0,2
5170,3.4225000000000003,4,0.0,0
5171,2.4966666666666666,3,0.0,0
5172,2.9,2,0.0,0
5173,3.2800000000000002,4,0.0,0
5174,3.8379999999999996,5,0.0,1
5175,2.8066666666666666,6,0.0,1
5176,2.5033333333333334,6,0.0,1
5177,1.835,4,0.0,0
5178,2.66,6,0.0,1
5179,2.9000000000000004,2,0.0,0
5180,3.475,2,0.0,0
5181,2.8575,4,0.0,0
5182,2.7533333333333334,3,0.0,0
5183,3.3880000000000003,5,0.0,1
5184,2.352,5,0.0,1
5185,3.842857142857143,7,0.0,2
5186,3.2399999999999998,6,0.0,1
5187,2.5616666666666665,6,0.0,1
5188,2.7439999999999998,5,0.0,1
5189,2.1583333333333337,6,0.0,1
5190,3.375,4,0.0,0
5191,3.22,4,0.0,0
5192,3.8049999999999997,2,0.0,0
5193,2.955,10,0.0,2
5194,2.6799999999999997,3,0.0,0
5195,3.16,6,0.0,1
5196,2.8466666666666662,3,0.0,0
5197,2.4766666666666666,3,0.0,0
5198,3.73,3,0.0,0
5199,3.014444444444445,9,0.0,2
5200,2.754,5,0.0,1
5201,3.361666666666667,6,0.0,1
5202,2.752,5,0.0,1
5203,2.936666666666667,6,0.0,1
5204,2.332,5,0.0,1
5205,3.4633333333333334,3,0.0,0
5206,2.6216666666666666,6,0.0,1
5207,2.91,6,0.0,1
5208,3.282222222222222,9,0.0,2
5209,2.355,4,0.0,0
5210,4.03,1,0.0,0
5211,2.222,5,0.0,1
5212,1.805,2,0.0,0
5213,2.756,5,0.0,1
5214,2.4725,4,0.0,0
5215,2.978,10,0.0,2
5216,3.4200000000000004,5,0.0,1
5217,3.58,4,0.0,0
5218,4.3475,4,0.0,0
5219,2.838,5,0.0,1
5220,3.55,1,0.0,0
5221,2.9333333333333336,6,0.0,1
5222,2.976,5,0.0,1
5223,3.4074999999999998,4,0.0,0
5224,3.4425,4,0.0,0
5225,2.7457142857142856,7,0.0,2
5226,3.0119999999999996,5,0.0,1
5227,2.8075,8,0.0,2
5228,2.8850000000000002,4,0.0,0
5229,3.8659999999999997,5,0.0,1
5230,1.74,2,0.0,0
5231,3.1877777777777774,9,0.0,2
5232,3.5200000000000005,5,0.0,1
5233,2.9642857142857144,7,0.0,2
5234,3.4259999999999997,5,0.0,1
5235,3.7,4,0.0,0
5236,3.2642857142857147,7,0.0,2
5237,3.6733333333333333,3,0.0,0
5238,4.452500000000001,4,0.0,0
5239,2.8814285714285717,7,0.0,2
5240,3.0044444444444443,9,0.0,2
5241,2.7575000000000003,8,0.0,2
5242,2.6757142857142857,7,0.0,2
5243,3.13,7,0.0,2
5244,3.101111111111111,9,0.0,2
5245,4.003,10,0.0,2
5246,2.7100000000000004,3,0.0,0
5247,3.4214285714285713,7,0.0,2
5248,3.114,5,0.0,1
5249,3.414,5,0.0,1
5250,3.0700000000000003,3,0.0,0
5251,1.7333333333333332,3,0.0,0
5252,3.421666666666667,6,0.0,1
5253,2.76,4,0.0,0
5254,3.358571428571428,7,0.0,2
5255,2.4899999999999998,5,0.0,1
5256,2.2,1,0.0,0
5257,2.46,4,0.0,0
5258,2.34,4,0.0,0
5259,2.255,2,0.0,0
5260,2.18,1,0.0,0
5261,2.5914285714285716,7,0.0,2
5262,2.603333333333333,3,0.0,0
5263,2.376,5,0.0,1
5264,4.32,3,0.0,0
5265,3.1559999999999997,5,0.0,1
5266,3.51,6,0.0,1
5267,2.597142857142857,7,0.0,2
5268,2.83,6,0.0,1
5269,2.9175,4,0.0,0
5270,3.4566666666666666,9,0.0,2
5271,2.6683333333333334,6,0.0,1
5272,3.4149999999999996,6,0.0,1
5273,3.108571428571428,7,0.0,2
5274,3.98,9,0.0,2
5275,2.9825,4,0.0,0
5276,2.4066666666666667,3,0.0,0
5277,2.6616666666666666,6,0.0,1
5278,4.2175,4,0.0,0
5279,2.893333333333333,9,0.0,2
5280,3.98,2,0.0,0
5281,2.9925,4,0.0,0
5282,3.084,5,0.0,1
5283,2.7380000000000004,5,0.0,1
5284,3.953333333333333,6,0.0,1
5285,2.864,5,0.0,1
5286,2.9475,4,0.0,0
5287,2.962222222222222,9,0.0,2
5289,2.4785714285714286,7,0.0,2
5290,3.185714285714286,7,0.0,2
5291,3.5324999999999998,8,0.0,2
5292,3.28,3,0.0,0
5293,2.625,6,0.0,1
5294,1.605,2,0.0,0
5296,3.1399999999999997,5,0.0,1
5297,3.27,2,0.0,0
5298,3.7100000000000004,3,0.0,0
5299,2.598333333333333,6,0.0,1
5300,3.6033333333333335,3,0.0,0
5301,3.0925000000000002,4,0.0,0
5302,3.775,6,0.0,1
5303,2.442,5,0.0,1
5304,3.088,5,0.0,1
5305,1.97,1,0.0,0
5306,1.895,2,0.0,0
5307,3.0925,4,0.0,0
5308,3.3633333333333333,6,0.0,1
5309,3.7383333333333333,6,0.0,1
5310,3.502,5,0.0,1
5311,3.6439999999999997,5,0.0,1
5312,2.8366666666666664,3,0.0,0
5313,3.763333333333333,6,0.0,1
5314,3.51,6,0.0,1
5315,3.0414285714285714,7,0.0,2
5316,2.967142857142857,7,0.0,2
5317,3.5122222222222224,9,0.0,2
5318,2.475,4,0.0,0
5319,2.76,2,0.0,0
5320,3.061818181818182,11,0.0,2
5321,2.3866666666666667,3,0.0,0
5322,3.4200000000000004,5,0.0,1
5323,2.948888888888889,9,0.0,2
5324,2.405,6,0.0,1
5325,2.342,5,0.0,1
5326,1.5899999999999999,2,0.0,0
5327,2.5016666666666665,6,0.0,1
5328,2.8216666666666668,6,0.0,1
5329,3.345,6,0.0,1
5330,2.3066666666666666,3,0.0,0
5331,4.7,1,0.0,0
5332,2.996,5,0.0,1
5333,2.4575,4,0.0,0
5334,2.54,5,0.0,1
5335,3.8166666666666664,3,0.0,0
5336,2.8,2,0.0,0
5337,2.785555555555556,9,0.0,2
5338,3.1666666666666665,3,0.0,0
5339,1.972,5,0.0,1
5340,3.766666666666667,3,0.0,0
5341,1.98,5,0.0,1
5342,3.17,4,0.0,0
5343,2.761428571428571,7,0.0,2
5344,2.5942857142857143,7,0.0,2
5345,3.0766666666666667,3,0.0,0
5346,3.415,4,0.0,0
5347,2.6283333333333334,6,0.0,1
5348,2.7116666666666664,6,0.0,1
5349,2.7509090909090905,11,0.0,2
5350,4.33,2,0.0,0
5351,2.766,5,0.0,1
5352,2.52,4,0.0,0
5353,2.73,4,0.0,0
5354,3.062857142857143,7,0.0,2
5355,3.3066666666666666,3,0.0,0
5356,2.86,4,0.0,0
5357,2.825714285714286,7,0.0,2
5358,3.0675,4,0.0,0
5359,3.925,2,0.0,0
5360,2.38,4,0.0,0
5361,3.125,8,0.0,2
5362,4.875,2,0.0,0
5363,2.572,5,0.0,1
5364,4.055,2,0.0,0
5365,2.4033333333333333,3,0.0,0
5366,3.09,10,0.0,2
5367,3.442,5,0.0,1
5368,2.925,2,0.0,0
5369,4.07,2,0.0,0
5370,3.45,5,0.0,1
5371,2.9783333333333335,6,0.0,1
5372,3.082,5,0.0,1
5373,2.492857142857143,7,0.0,2
5374,3.345,6,0.0,1
5375,3.06,8,0.0,2
5376,3.354,5,0.0,1
5377,2.8633333333333333,3,0.0,0
5378,3.35,2,0.0,0
5379,2.0460000000000003,5,0.0,1
5380,3.3125,8,0.0,2
5381,4.435,2,0.0,0
5382,4.0200000000000005,5,0.0,1
5383,3.99,1,0.0,0
5384,1.69,1,0.0,0
5385,2.724,5,0.0,1
5386,2.5433333333333334,3,0.0,0
5387,3.9125,4,0.0,0
5388,2.7985714285714285,7,0.0,2
5389,2.305,4,0.0,0
5390,2.52,2,0.0,0
5391,3.4939999999999998,5,0.0,1
5392,3.376,5,0.0,1
5393,2.94125,8,0.0,2
5394,3.485,6,0.0,1
5395,2.9883333333333333,6,0.0,1
5396,3.474,10,0.0,2
5397,3.2133333333333334,6,0.0,1
5398,1.65,1,0.0,0
5399,3.5,4,0.0,0
5400,2.9299999999999997,6,0.0,1
5401,2.3800000000000003,3,0.0,0
5402,2.355,2,0.0,0
5403,3.6700000000000004,5,0.0,1
5404,2.598333333333333,6,0.0,1
5405,3.27875,8,0.0,2
5406,2.393333333333333,6,0.0,1
5407,3.3844444444444446,9,0.0,2
5408,2.21,4,0.0,0
5409,2.841666666666667,6,0.0,1
5410,4.0925,4,0.0,0
5411,2.106666666666667,9,0.0,2
5412,2.688,5,0.0,1
5413,3.314,5,0.0,1
5414,3.56,2,0.0,0
5415,2.3200000000000003,5,0.0,1
5416,2.692,5,0.0,1
5417,2.8449999999999998,2,0.0,0
5418,3.4899999999999998,5,0.0,1
5419,2.565,4,0.0,0
5420,3.2019999999999995,5,0.0,1
5421,2.6399999999999997,2,0.0,0
5422,3.0675,4,0.0,0
5423,3.054,5,0.0,1
5424,3.2466666666666666,3,0.0,0
5425,2.6333333333333333,3,0.0,0
5426,2.6366666666666667,3,0.0,0
5427,2.305,4,0.0,0
5428,2.8633333333333333,6,0.0,1
5429,2.198888888888889,9,0.0,2
5430,2.96,5,0.0,1
5431,2.3259999999999996,5,0.0,1
5432,2.966,15,0.0,2
5433,2.7285714285714286,7,0.0,2
5434,3.028,5,0.0,1
5435,2.7891666666666666,12,0.0,2
5436,3.526666666666667,3,0.0,0
5437,2.836,5,0.0,1
5438,3.7925000000000004,4,0.0,0
5439,3.97,5,0.0,1
5440,3.2116666666666664,6,0.0,1
5441,2.6079999999999997,5,0.0,1
5442,3.5500000000000003,3,0.0,0
5443,2.926,5,0.0,1
5444,4.34,3,0.0,0
5445,4.546666666666667,6,0.0,1
5446,3.078333333333333,6,0.0,1
5447,3.0583333333333336,6,0.0,1
5448,2.82125,8,0.0,2
5449,2.758571428571429,7,0.0,2
5450,3.186666666666667,3,0.0,0
5451,3.4899999999999998,5,0.0,1
5452,2.91625,8,0.0,2
5453,2.7383333333333333,6,0.0,1
5454,2.8542857142857145,7,0.0,2
5455,1.9033333333333333,3,0.0,0
5456,2.3016666666666667,6,0.0,1
5457,3.65,3,0.0,0
5458,2.02,5,0.0,1
5459,2.751666666666667,6,0.0,1
5460,1.4575,4,0.0,0
5461,2.725,4,0.0,0
5462,2.41,4,0.0,0
5463,2.4033333333333333,3,0.0,0
5464,2.655,4,0.0,0
5465,2.52,8,0.0,2
5466,3.4,7,0.0,2
5467,3.285,2,0.0,0
5468,2.4283333333333332,6,0.0,1
5469,3.886,5,0.0,1
5470,2.7066666666666666,6,0.0,1
5471,2.6714285714285713,7,0.0,2
5472,3.185,6,0.0,1
5473,3.19,2,0.0,0
5474,3.5499999999999994,3,0.0,0
5475,2.855,4,0.0,0
5476,2.6933333333333334,9,0.0,2
5477,3.376666666666667,6,0.0,1
5478,2.4925,4,0.0,0
5479,3.035,2,0.0,0
5480,2.697142857142857,7,0.0,2
5481,3.6599999999999997,4,0.0,0
5482,3.51375,8,0.0,2
5483,2.9166666666666665,3,0.0,0
5484,2.614,5,0.0,1
5485,3.7920000000000003,5,0.0,1
5486,2.7350000000000003,2,0.0,0
5487,3.1155555555555554,9,0.0,2
5488,2.74,6,0.0,1
5489,1.665,2,0.0,0
5490,2.255,4,0.0,0
5491,3.132,5,0.0,1
5492,3.455,4,0.0,0
5493,2.5925000000000002,4,0.0,0
5494,3.0666666666666664,12,0.0,2
5495,3.4175,4,0.0,0
5496,2.4539999999999997,5,0.0,1
5497,3.4516666666666667,6,0.0,1
5498,3.4857142857142853,7,0.0,2
5499,3.5114285714285716,7,0.0,2
5500,3.2920000000000003,5,0.0,1
5501,3.6675,4,0.0,0
5502,3.33,8,0.0,2
5503,3.4333333333333336,3,0.0,0
5504,3.1375,4,0.0,0
5505,3.266666666666667,6,0.0,1
5506,3.11,4,0.0,0
5507,3.2525,4,0.0,0
5508,2.9466666666666668,9,0.0,2
5509,2.3975,4,0.0,0
5510,2.91875,8,0.0,2
5511,3.3980000000000006,5,0.0,1
5512,3.0140000000000002,5,0.0,1
5513,3.758,5,0.0,1
5514,3.47,6,0.0,1
5515,2.6225,4,0.0,0
5516,3.6659999999999995,5,0.0,1
5517,2.3449999999999998,4,0.0,0
5518,2.775,10,0.0,2
5519,3.2266666666666666,3,0.0,0
5520,2.84,8,0.0,2
5521,3.317142857142857,7,0.0,2
5522,3.9,5,0.0,1
5523,2.7925,4,0.0,0
5524,2.8920000000000003,5,0.0,1
5525,2.79,5,0.0,1
5526,2.585,6,0.0,1
5527,2.6825,4,0.0,0
5528,3.318,5,0.0,1
5529,2.526666666666667,3,0.0,0
5530,2.8525,4,0.0,0
5531,3.132857142857143,7,0.0,2
5532,2.21,1,0.0,0
5533,2.425,6,0.0,1
5534,2.138571428571429,7,0.0,2
5535,2.566666666666667,6,0.0,1
5536,3.248333333333333,6,0.0,1
5537,2.596,5,0.0,1
5538,3.4019999999999997,5,0.0,1
5539,2.2911111111111113,9,0.0,2
5540,2.972,5,0.0,1
5541,2.266,5,0.0,1
5542,3.045,8,0.0,2
5543,2.9314285714285715,7,0.0,2
5544,3.296666666666667,6,0.0,1
5545,2.1,3,0.0,0
5546,3.605714285714286,7,0.0,2
5547,2.352,5,0.0,1
5548,2.998333333333333,6,0.0,1
5549,2.52,4,0.0,0
5550,2.524,5,0.0,1
5551,2.85,3,0.0,0
5552,2.4579999999999997,5,0.0,1
5553,3.395,4,0.0,0
5554,3.94,5,0.0,1
5555,3.425,4,0.0,0
5556,2.1,5,0.0,1
5557,2.08,1,0.0,0
5558,3.42875,8,0.0,2
5559,2.2600000000000002,7,0.0,2
5560,2.2550000000000003,6,0.0,1
5561,4.264,5,0.0,1
5562,2.3814285714285712,7,0.0,2
5563,2.54,6,0.0,1
5564,2.6042857142857145,7,0.0,2
5565,3.0614285714285714,7,0.0,2
5566,4.2700000000000005,3,0.0,0
5567,2.203333333333333,9,0.0,2
5568,2.457142857142857,7,0.0,2
5569,4.115,2,0.0,0
5570,2.025,4,0.0,0
5571,3.56,7,0.0,2
5572,2.847142857142857,7,0.0,2
5573,3.136,10,0.0,2
5574,3.0725000000000002,4,0.0,0
5575,2.2466666666666666,3,0.0,0
5576,3.2633333333333336,9,0.0,2
5577,3.0357142857142856,7,0.0,2
5578,2.638,5,0.0,1
5579,3.1077777777777778,9,0.0,2
5580,2.8920000000000003,5,0.0,1
5581,2.512,5,0.0,1
5582,4.64,1,0.0,0
5583,3.1183333333333336,6,0.0,1
5584,3.56,3,0.0,0
5585,3.9825,8,0.0,2
5586,3.47375,8,0.0,2
5587,2.638333333333333,6,0.0,1
5588,2.89,3,0.0,0
5589,3.61,2,0.0,0
5590,1.38,1,0.0,0
5591,3.795,4,0.0,0
5592,2.9433333333333334,3,0.0,0
5593,2.3614285714285717,7,0.0,2
5594,2.316,5,0.0,1
5595,3.1420000000000003,5,0.0,1
5596,3.0500000000000003,3,0.0,0
5597,3.365,4,0.0,0
5598,2.5549999999999997,4,0.0,0
5599,3.463,10,0.0,2
5600,2.6174999999999997,4,0.0,0
5601,3.5566666666666666,3,0.0,0
5602,3.73,7,0.0,2
5603,2.772,5,0.0,1
5604,2.15,3,0.0,0
5605,2.263333333333333,3,0.0,0
5606,3.293333333333333,6,0.0,1
5607,2.5233333333333334,6,0.0,1
5608,2.97,6,0.0,1
5609,2.9725,4,0.0,0
5610,2.1733333333333333,3,0.0,0
5611,2.5300000000000002,7,0.0,2
5612,2.965,4,0.0,0
5613,2.5433333333333334,6,0.0,1
5614,2.795,2,0.0,0
5615,2.56,6,0.0,1
5616,3.2925,4,0.0,0
5617,2.6,4,0.0,0
5618,2.86,6,0.0,1
5619,2.5,3,0.0,0
5620,2.582,5,0.0,1
5621,3.274,5,0.0,1
5622,3.205,8,0.0,2
5623,2.976,5,0.0,1
5624,3.9200000000000004,5,0.0,1
5625,3.31,5,0.0,1
5626,3.09,4,0.0,0
5627,3.85,4,0.0,0
5628,2.8299999999999996,7,0.0,2
5629,3.323333333333333,3,0.0,0
5630,4.84,1,0.0,0
5631,2.5300000000000002,5,0.0,1
5632,2.07,4,0.0,0
5633,3.2355555555555555,9,0.0,2
5634,3.534,5,0.0,1
5635,3.3475,4,0.0,0
5636,2.825,4,0.0,0
5637,2.944,5,0.0,1
5638,3.2725,4,0.0,0
5639,2.2,1,0.0,0
5640,2.75625,8,0.0,2
5641,3.6199999999999997,3,0.0,0
5642,3.3259999999999996,5,0.0,1
5643,1.425,2,0.0,0
5644,3.8449999999999998,2,0.0,0
5645,3.355,6,0.0,1
5646,1.91,2,0.0,0
5647,2.166,10,0.0,2
5648,3.7685714285714282,7,0.0,2
5649,2.9,5,0.0,1
5650,3.2057142857142855,7,0.0,2
5651,2.76,4,0.0,0
5652,3.521428571428572,7,0.0,2
5653,2.925,8,0.0,2
5654,3.5542857142857143,7,0.0,2
5655,3.215,4,0.0,0
5656,3.3383333333333334,6,0.0,1
5657,2.3442857142857143,7,0.0,2
5658,1.7966666666666669,3,0.0,0
5659,3.803,10,0.0,2
5660,2.436666666666667,3,0.0,0
5661,3.12,4,0.0,0
5662,2.7257142857142855,7,0.0,2
5663,2.1133333333333333,3,0.0,0
5664,2.5100000000000002,6,0.0,1
5665,4.605,2,0.0,0
5666,3.076,10,0.0,2
5667,2.29625,8,0.0,2
5668,2.784,5,0.0,1
5669,3.1675,4,0.0,0
5670,3.62,5,0.0,1
5671,2.7771428571428567,7,0.0,2
5672,4.26,2,0.0,0
5673,3.5120000000000005,5,0.0,1
5674,3.3200000000000003,3,0.0,0
5675,2.1714285714285713,7,0.0,2
5676,3.625,4,0.0,0
5677,3.4259999999999997,5,0.0,1
5678,3.2214285714285715,7,0.0,2
5679,2.9989999999999997,10,0.0,2
5680,2.8466666666666662,3,0.0,0
5681,2.5925,4,0.0,0
5682,2.5188888888888887,9,0.0,2
5683,3.41,1,0.0,0
5684,3.0028571428571427,7,0.0,2
5685,3.04,7,0.0,2
5686,2.98,2,0.0,0
5687,3.0380000000000003,5,0.0,1
5688,2.3866666666666667,6,0.0,1
5689,2.7414285714285715,7,0.0,2
5690,3.0385714285714287,7,0.0,2
5691,2.46625,8,0.0,2
5692,2.926,10,0.0,2
5693,2.7512499999999998,8,0.0,2
5695,2.3666666666666667,3,0.0,0
5696,3.19,2,0.0,0
5697,2.89,3,0.0,0
5698,2.776,5,0.0,1
5699,3.545,2,0.0,0
5700,3.6571428571428575,7,0.0,2
5701,3.0316666666666667,6,0.0,1
5702,3.3536363636363635,11,0.0,2
5703,3.016666666666667,3,0.0,0
5704,2.935714285714286,7,0.0,2
5705,2.265,4,0.0,0
5706,2.5500000000000003,6,0.0,1
5707,3.295714285714286,7,0.0,2
5708,2.785,4,0.0,0
5709,2.414,5,0.0,1
5710,3.2975,4,0.0,0
5711,3.0088888888888885,9,0.0,2
5712,2.5211111111111113,9,0.0,2
5713,3.21,5,0.0,1
5714,3.9299999999999997,6,0.0,1
5715,4.526000000000001,5,0.0,1
5716,3.745,2,0.0,0
5717,3.464,5,0.0,1
5718,2.32,1,0.0,0
5719,3.078,5,0.0,1
5720,2.561,10,0.0,2
5721,3.8275,8,0.0,2
5722,3.1799999999999997,3,0.0,0
5723,2.932,5,0.0,1
5724,3.2025,4,0.0,0
5725,3.268,5,0.0,1
5726,2.85,2,0.0,0
5727,2.25,6,0.0,1
